"Smoli?ski A., Stempin M., Howaniec N.",Determination of rare earth elements in combustion ashes from selected Polish coal mines by wavelength dispersive X-ray fluorescence spectrometry,2016,Spectrochimica Acta - Part B Atomic Spectroscopy,116,,,63,74,,1,10.1016/j.sab.2015.12.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953339138&doi=10.1016%2fj.sab.2015.12.005&partnerID=40&md5=a3bd5fcaad6f32b9e9f37249545ff226,"Division of Nephrology and Dialysis, Department of Medicine III, Medical University Vienna, WŠhringer GŸrtel 18-20, Vienna, Austria",0,ZERO_RESULTS,,"Department of Cardiac Surgery, Medical University Vienna, WŠhringer GŸrtel 18-20, Vienna, Austria",,"Institute of Immunology, Medical University Vienna, Lazarettgasse 19, Vienna, Austria",,"Clinical Institute of Pathology, Medical University Vienna, WŠhringer GŸrtel 18-20, Vienna, Austria",,"Department of Organ Transplantation/Nephrology, Fachklinik Bad Heilbrunn, Wšrnerweg 30, Bad Heilbrunn, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Sunitha K.A., Anitha Saraswathi P., Aarthi M., Jayapriya K., Sunny L.",Deaf mute communication interpreter - A review,2016,International Journal of Applied Engineering Research,11,1,,290,296,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959324506&partnerID=40&md5=d6b5f23e1511834f62454dd04e6b6630,"Department of Energy Saving and Air Protection, Central Mining Institute, Plac Gwark—w 1, Katowice, Poland",0,ZERO_RESULTS,,"Department of Environmental Monitoring, Central Mining Institute, Plac Gwark—w 1, Katowice, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Fakhruddin K.S., Gorduysus M.O., El Batawi H.",Effectiveness of behavioral modification techniques with visual distraction using intrasulcular local anesthesia in hearing disabled children during pulp therapy,2016,European Journal of Dentistry,10,4,,551,555,,,10.4103/1305-7456.195159,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011534570&doi=10.4103%2f1305-7456.195159&partnerID=40&md5=aa2d02ffea79b0367f5452b514b5b531,"TU Wien, Institute of Chemical Technologies and Analytics, Getreidemarkt 9/164-IAC, Vienna, Austria",0,ZERO_RESULTS,,"Applied Spectra, Inc., Fremont, CA, United States",,"Lawrence Berkeley National Laboratory, Environmental Energy Technologies Division, Berkeley, CA, United States",,"Department of Thoracic Surgery, Comprehensive Cancer Center, Medical University of Vienna, Austria",,"MTA-SE Molecular Oncology Research Group, Hungarian Academy of Sciences, Budapest, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"DePaolis R.A., Keren-Portnoy T., Vihman M.",Making sense of infant familiarity and novelty responses to words at lexical onset,2016,Frontiers in Psychology,7,MAY,715,,,,1,10.3389/fpsyg.2016.00715,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974661311&doi=10.3389%2ffpsyg.2016.00715&partnerID=40&md5=caaa729ab4787417d8fb019d2d2bd5f8,"Government General Degree College, Manbazar-II, Purulia, West-Bengal, India",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Chmiel A.,Contextualising interpreter training through simulated conferences,2015,Constructing Translation Competence,39,,,159,176,,,10.3726/978-3-653-05760-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966762970&doi=10.3726%2f978-3-653-05760-7&partnerID=40&md5=1fe91217afc6bb9cad6ae214d26250d9,"Faculty of English, Adam Mickiewicz University, al. Niepodleg?os?ci 4, Pozna?, Poland",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Kaindl K.,0,2015,Researching Translation and Interpreting,,,,71,82,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941710035&partnerID=40&md5=e9895d540cfd9c1695a3f00cd62f1117,"School of English for International Business, Guangdong University of Foreign Studies, No. 2 Baiyun Avenue North, Guangzhou, China",0,ZERO_RESULTS,,"School of English, The University of Hong Kong, Run Run Shaw Tower, Pokfulam Road, Pokfulam, Hong Kong, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Plejert C., Antelius E., Yazdanpanah M., Nielsen T.R.",ÔThereÕs a letter called efÕ on Challenges and Repair in Interpreter-Mediated Tests of Cognitive Functioning in Dementia Evaluations: A Case Study,2015,Journal of Cross-Cultural Gerontology,30,2,9262,163,187,,,10.1007/s10823-015-9262-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929996590&doi=10.1007%2fs10823-015-9262-0&partnerID=40&md5=17a54240328927dd38f6cf9f5342590c,"Department of Geography, University of Bergen, PB 7800, Bergen, Norway",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Tryuk M.,On ethics and interpreters,2015,On Ethics and Interpreters,5,,,1,201,,,10.3726/978-3-653-05204-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967144590&doi=10.3726%2f978-3-653-05204-6&partnerID=40&md5=fadfe38c4cfd453397b940c1b100867d,"Center for Dementia Research, Department of Social and Welfare Studies, Linkšping University, Linkšping, Sweden",0,ZERO_RESULTS,,"Department of Culture and Communication, Linkšping University, Linkšping, Sweden",,"Memory Disorders Research Group, Neuroscience Centre, Copenhagen University Hospital Rigshospitalet, Copenhagen, Denmark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Jiang L.,Coherence establishment in dialogue interpreting,2015,Translation and Cross-Cultural Communication Studies in the Asia Pacific,,,,301,315,,1,10.1163/9789004299245_019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937135521&doi=10.1163%2f9789004299245_019&partnerID=40&md5=1141121ac9a77d4c43d34e03773f18c7,"Graduate Institute of Cross Cultural Studies, Taiwan",0,ZERO_RESULTS,,"Fu Jen Catholic University, Taiwan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Korpal P.,Eye-tracking in translation and interpreting studies: The growing popularity and methodological problems,2015,Accessing Audiovisual Translation,35,,,199,221,,,10.3726/978-3-653-04906-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967102093&doi=10.3726%2f978-3-653-04906-0&partnerID=40&md5=7cca4b178a0635be3739971e31f4a2cf,"Centre for the Enhancement of Teaching and Learning, Faculty of Education, The University of Hong Kong, CPD 1.79, Centennial Campus, Pokfulam, Hong Kong",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Errico E., Morelli M.",The listener's perspective: Audience comments attached to a questionnaire on the perception of quality in consecutive interpreting assignments performed by trainees [La palabra a los oyentes: Los comentarios del pœblico en un cuestionario sobre la percepci—n de la calidad de la interpretaci—n consecutiva de estudiantes en pr‡cticas],2015,Monografias de Traduccion e Interpretacion,2015,SpecialIssue2,,281,301,,,10.6035/MonTI.2015.ne2.11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959532061&doi=10.6035%2fMonTI.2015.ne2.11&partnerID=40&md5=bef66b08bcd7dc7e992c25932d68a5aa,"Instituto de Literatura y Ciencias del Lenguaje, Pontificia Universidad Cat—lica de Valpara’so, Av. El Bosque 1290, Vi–a del Mar, Chile",0,ZERO_RESULTS,,"Department of Translation and Interpreting, University of Granada, Spain",,"Department of Experimental Psychology, University of Granada, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Al-Kufaishi A.,A model of conference interpretation,2015,Babel,61,4,,552,572,,,10.1075/babel.61.4.06alk,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959274274&doi=10.1075%2fbabel.61.4.06alk&partnerID=40&md5=ed83bde6104f563a455e1a732e60fdd9,"Flemish Agency for Civic Integration, Brussels, Belgium",0,ZERO_RESULTS,,"Centre for Diversity and Learning, Linguistics Department, Ghent University, Belgium",,"LANG+, Linguistics Department, Ghent University, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
çlvarez A.M.G.,Cognition and perception in the analysis of the meaning of discourse for consecutive interpreting [Cognici—n y percepci—n en el an‡lisis del sentido de los discursos para la interpretaci—n consecutiva],2015,Studien zur Romanischen Sprachwissenschaft und Interkulturellen Kommunikation,103,,,723,741,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945401825&partnerID=40&md5=163798ea81974c9769510549fb97e1c0,"Pacific Eco-Logic, Deeming Road RD1, Russell, New Zealand",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
GarcŽs C.V.,The impact of emotional and psychological factors on public service interpreters: Preliminary studies,2015,Translation and Interpreting,7,3,,90,102,,,10.12807/ti.107203.2015.a07,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948147515&doi=10.12807%2fti.107203.2015.a07&partnerID=40&md5=d6636dba9e75727dfb817ff187d49ad6,"Department of Translation and Communication, Universitat Jaume I, Av. de Vicent Sos Baynat, s/n 12071 Castell— de la Plana, Spain",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Smith T.,Judicial review in an objective legal system,2015,Judicial Review in an Objective Legal System,,,,1,293,,1,10.1017/CBO9781316335246,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953869257&doi=10.1017%2fCBO9781316335246&partnerID=40&md5=a67ba40ecc934de33bfc2d354b2452c9,"The Institute of Mechatronics and Computer Engineering, Technical University of Liberec, Studentsk‡ 2, Liberec, Czech Republic",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Albl-Mikasa M., Glatz E., Hofer G., Sleptsova M.",Caution and compliance in medical encounters: Non-interpretation of hedges and phatic tokens,2015,Translation and Interpreting,7,3,,76,89,,,10.12807/ti.107203.2015.a06,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948133964&doi=10.12807%2fti.107203.2015.a06&partnerID=40&md5=0bc326b7d8f9b23b2756131a8c74a179,"Tribunal de Justicia de la Uni—n Europea, United States",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Amato A., Mack G.","The ImPLI project, pre-trial interpreting in Italy and the transposition of directive 2010/64/eu",2015,Trans,,19.1,,43,56,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954479619&partnerID=40&md5=5c93a71572831961043644ae1b6dbf45,"Mexican National Researchers System (Level II), Universidad Panamericana, Mexico",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Usadolo S.E., KotzŽ E.",Communicative challenges of interpreting in cross-border languages in South African courtrooms,2015,South African Journal of African Languages,35,1,,57,65,,,10.1080/02572117.2015.1056464,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011878058&doi=10.1080%2f02572117.2015.1056464&partnerID=40&md5=85ee3a3991cf527b519e89b813ccc634,"DIT Forl“ - University of Bologna, United States",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Cheung A.K.F.,Scapegoating the interpreter for listeners' dissatisfaction with their level of understanding: An experimental study,2015,Interpreting,17,1,,46,63,,,10.1075/intp.17.1.03che,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926488134&doi=10.1075%2fintp.17.1.03che&partnerID=40&md5=09eae9f887271aa7fef34ae9ed774cd4,"LabEx ASLAN-ICAR, CNRS, France",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Viljanmaa A.,Two modes of practice in dialogue-interpreter training: Adding live practice in the interpreting booth alongside traditional face-to-face training,2015,Interpreters Newsletter,,20,,217,232,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991660336&partnerID=40&md5=5f49936e2baf1efcf282d2d8a6252b52,"AIDS and Society Research Unit, Centre for Social Science Research, University of Cape Town, 4.29 Leslie Social Science Building, upper campus, Private Bag, Western Cape, South Africa",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Vidovi? M._.,Schrems v data protection commissioner (CASE C-362/14): Empowering national data protection authorities,2015,Croatian Yearbook of European Law and Policy,11,1,,259,275,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955120874&partnerID=40&md5=92eb5dd78a755c5c7ed9b56c8828aa86,"Hong Kong Polytechnic University, Department of Chinese and Bilingual Studies, Hung Hom, Kowloon, Hong Kong",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Ehrlich S., Napier J.","Interpreter education in the digital age: Innovation, access, and change",2015,"Interpreter Education in the Digital Age: Innovation, Access, and Change",,,,1,324,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951285559&partnerID=40&md5=e5a715ed7315755ebc079293a23d2aba,"Department of Nursing, School of Health Sciences, Kansai University of International Studies, Shijimi-Cho, Miki, Japan",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"van der Rijken R.E.A., Bijlsma E., Wilpert J., van Horn J.E., van Geffen W., van Busschbach J.J.",Using Interpreters in Mental Health Care: An Exploration of Multisystemic Therapy Outcomes,2015,Journal of Emotional and Behavioral Disorders,24,2,,92,100,,,10.1177/1063426615592821,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965097636&doi=10.1177%2f1063426615592821&partnerID=40&md5=aa3a64cd7f3b50ea088d3d2b96bbffaf,"Department of Translation Studies, UniversitŠt Graz, Graz, Austria",0,ZERO_RESULTS,,"Department of Translation and Communication, Universitat Jaume I, Castell—, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Sandrelli A.,Becoming an interpreter: The role of computer technology,2015,Monografias de Traduccion e Interpretacion,2015,SpecialIssue2,,111,138,,,10.6035/MonTI.2015.ne2.4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959549284&doi=10.6035%2fMonTI.2015.ne2.4&partnerID=40&md5=1e2708eec299b333391127a8e5ff2808,"Viersprong Institute for Studies on Personality Disorders, Halsteren, Netherlands",0,ZERO_RESULTS,,"4mb, Center for Mind and Behavior, Roosendaal, Netherlands",,"de Waag, Center for Outpatient Forensic Psychiatry, Utrecht, Netherlands",,"MST Netherlands, Zevenbergen, Netherlands",,"Department of Medical Psychology and Psychotherapy, Erasmus Medical Center, Rotterdam, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Buend’a C.T., Mart’ M.I.A., Del Pozo Trivi–o M., çvila L.A.","Towards the specialization of public service interpreters in the area of gender-based violence. Research, training and professionalization [Hacia una especializaci—n en interpretaci—n en el ‡mbito de la violencia de gŽnero: Investigaci—n, formaci—n y profesionalizaci—n]",2015,Monografias de Traduccion e Interpretacion,2015,SpecialIssue2,,139,160,,,10.6035/MonTI.2015.ne2.5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959452932&doi=10.6035%2fMonTI.2015.ne2.5&partnerID=40&md5=8b33bcd8da96157802445b96e7377518,"Department of Sociology, Duke University, PO Box 90088, Durham, NC, United States",0,ZERO_RESULTS,,"Duke Global Health Institute, Duke University, PO Box 90392, Durham, NC, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Garc’a A.B.,"The apostle of blacks, Pedro Claver, and his interpreters [El ap—stol de los negros, Pedro Claver, y sus intŽrpretes]",2015,Mutatis Mutandis,8,1,,181,196,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925983660&partnerID=40&md5=b304331f58bb1b05c3e9aad33c888914,"Department of Middle Grades, Secondary, Reading, and Deaf Education, Valdosta State University, Valdosta, GA, United States",0,ZERO_RESULTS,,"American Sign Language/Interpreting, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Cho J.,"Sleepless in Seoul: Neoliberalism, English fever, and linguistic insecurity among Korean interpreters",2015,Multilingua,34,5,,687,710,,1,10.1515/multi-2013-0047,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941640449&doi=10.1515%2fmulti-2013-0047&partnerID=40&md5=b182061659bbc04d60a761ef8b847c02,"Department of the History of Art and Visual Studies, Cornell University, GM08 Goldwin Smith Hall, Ithaca, NY, United States",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Zou M., Wu W.",Review on China accreditation test for translators and interpreters (CATTI),2015,English Language Teaching,8,7,,152,156,,,10.5539/elt.v8n7p152,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936858924&doi=10.5539%2felt.v8n7p152&partnerID=40&md5=ba54404b209db31ed123ff1604f014e5,"Department of Arabic Language and Literature, Faculty of Arts, Hashemite University, Zarqa, Jordan",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Jacobs E.A., Press V.G., Vela M.B.",Use of Interpreters by Physicians,2015,Journal of General Internal Medicine,30,11,,1589,,,,10.1007/s11606-015-3473-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945496149&doi=10.1007%2fs11606-015-3473-5&partnerID=40&md5=40c78666aca87790aa95958e0cf9710d,"Teaching Hospital Nitra, Department of Internal Medicine, Nitra, Slovakia",0,ZERO_RESULTS,,"Comenius University in Bratislava, Faculty of Pharmacy, Department of Pharmacology and Toxicology, Bratislava, Slovakia",,"Teaching Hospital Nitra, Department of Anesthesiology and Intensive Medicine, Nitra, Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Wasfy J.H., Singal G., O'Brien C., Blumenthal D.M., Kennedy K.F., Strom J.B., Spertus J.A., Mauri L., Normand S.-L.T., Yeh R.W.",Enhancing the Prediction of 30-Day Readmission after Percutaneous Coronary Intervention Using Data Extracted by Querying of the Electronic Health Record,2015,Circulation: Cardiovascular Quality and Outcomes,8,5,,477,485,,5,10.1161/CIRCOUTCOMES.115.001855,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957651432&doi=10.1161%2fCIRCOUTCOMES.115.001855&partnerID=40&md5=90e33f53e5484b2a1eed8c5ddfaa0a35,"Department of Home Science, Nutrition and Dietetics, University of Nigeria, Nsukka, Enugu State, Nigeria",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Hervais-Adelman A., Moser-Mercer B., Golestani N.",Brain functional plasticity associated with the emergence of expertise in extreme language control,2015,NeuroImage,114,,,264,274,,7,10.1016/j.neuroimage.2015.03.072,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929711145&doi=10.1016%2fj.neuroimage.2015.03.072&partnerID=40&md5=1af1b31cb93e9f2d8b9c3c9fd314e202,"Institute of Cognitive Sciences and Technologies, National Research Council of Italy, Via S. Martino della Battaglia, Rome, Italy",0,ZERO_RESULTS,,"Universitˆ Degli Studi di Napoli Federico II, Dipartimento di Ingegneria Elettrica e Tecnologie Dell'Informazione (DIETI ), Via Claudio, 21, Napoli, Italy",,"University College London, Institute of Cognitive Neuroscience, 17 Queen Square, London, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Sleptsova M., Hofer G., Marcel E., Grossman P., Morina N., Schick M., Daly M.-L., Weber I., KocagšncŸ O., Langewitz W.A.",What do interpreters understand as their role in a medical consultation and how do they carry it out in reality? [Wie verstehen Dolmetscher ihre Rolle in medizinischen Konsultationen und wie verhalten sie sich konkret in der Praxis?],2015,PPmP Psychotherapie Psychosomatik Medizinische Psychologie,65,9/10/17,,363,369,,4,10.1055/s-0035-1554691,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942982901&doi=10.1055%2fs-0035-1554691&partnerID=40&md5=adcb9090bfbf3dad3554c9eabdbe450e,"Department of Emergency Medicine, Cizre State Hospital, ?irnak, Cizre, Turkey",0,ZERO_RESULTS,,"Department of Emergency Medicine, Bitlis State Hospital, Bitlis, Turkey",,"Department of Emergency Medicine, Izmir Katip ‚elebi University, AtatŸrk Research and Training Hospital, Izmir, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
