"Office of Special Education and Rehabilitative Services, Department of Educaion",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,156,,53271,53280,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987629893&partnerID=40&md5=211a98b3368d50cd5733ed8801f0527c,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Office of Special Education and Rehabilitative Services, Department of Education",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,142,,48335,48346,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981333081&partnerID=40&md5=dda5bdda794e0976ef36a1cba6ef036b,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Arslan A., Polat H.A.",Guidance services and legal regulations aimed at interpreters and guides in the 19th century Ottoman Empire,2016,Tourism Management Perspectives,19,,,40,47,,,10.1016/j.tmp.2016.04.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966534350&doi=10.1016%2fj.tmp.2016.04.004&partnerID=40&md5=6ad0cd26e6e099277bf20cc3f999dfe3,"University Clinic Hamburg-Eppendorf, Clinic and Policlinic for Psychiatry and Psychotherapy, Martinistra§e 52, Hamburg, Germany",0,ZERO_RESULTS,,"Humboldt University Berlin, Department of Psychology, RudowerChaussee 18, Berlin, Germany",,"Medical School Hamburg, Department of Psychology, Am Kaiserkai 1, Hamburg, Germany",,"Max-Planck-Institute for Human Development, Center for Lifespan Psychology, Lentzeallee 94, Berlin, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
[No author name available],Interpreter Sam,2016,Leading Edge,35,6,,560,,,,10.1190/tle35060560.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975767876&doi=10.1190%2ftle35060560.1&partnerID=40&md5=8dd3bf3f6bd37f369a3a321b599c0f74,"Izmir K‰tip ‚elebi University, Tourism Faculty, Department of Tourist Guidance, Izmir, Turkey",0,ZERO_RESULTS,,"Seluk University, Bey?ehir Ali Akkanat Vocational High School, Konya, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Gotti S., Mbarki S.",UML executable: A comparative study of UML compilers and interpreters,2016,"2016 International Conference on Information Technology for Organizations Development, IT4OD 2016",,,7479251,,,,,10.1109/IT4OD.2016.7479251,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978044461&doi=10.1109%2fIT4OD.2016.7479251&partnerID=40&md5=c0649691e128ecb62e14efc9b2ea797e,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Brown M., Palsberg J.",Breaking through the normalization barrier: A self-interpreter for F-omega,2016,ACM SIGPLAN Notices,51,1,,5,17,,,10.1145/2837614.2837623,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965082311&doi=10.1145%2f2837614.2837623&partnerID=40&md5=cd2211da890334e3f85ed203fb1bf584,"Department of Computer Science, Faculty of Science, Ibn Tofail University, Kenitra, Morocco",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Burke M.P.,Harnessing the Combined Power of Theoretical and Experimental Data through Multiscale Informatics,2016,International Journal of Chemical Kinetics,48,4,,212,235,,2,10.1002/kin.20984,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960381697&doi=10.1002%2fkin.20984&partnerID=40&md5=8e64901806c2f6605e37e16b7e9d81ac,"Software Languages Lab, Vrije Universiteit, Brussel, Belgium",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Smoli?ski A., Stempin M., Howaniec N.",Determination of rare earth elements in combustion ashes from selected Polish coal mines by wavelength dispersive X-ray fluorescence spectrometry,2016,Spectrochimica Acta - Part B Atomic Spectroscopy,116,,,63,74,,1,10.1016/j.sab.2015.12.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953339138&doi=10.1016%2fj.sab.2015.12.005&partnerID=40&md5=a3bd5fcaad6f32b9e9f37249545ff226,"Division of Nephrology and Dialysis, Department of Medicine III, Medical University Vienna, WŠhringer GŸrtel 18-20, Vienna, Austria",0,ZERO_RESULTS,,"Department of Cardiac Surgery, Medical University Vienna, WŠhringer GŸrtel 18-20, Vienna, Austria",,"Institute of Immunology, Medical University Vienna, Lazarettgasse 19, Vienna, Austria",,"Clinical Institute of Pathology, Medical University Vienna, WŠhringer GŸrtel 18-20, Vienna, Austria",,"Department of Organ Transplantation/Nephrology, Fachklinik Bad Heilbrunn, Wšrnerweg 30, Bad Heilbrunn, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Sunitha K.A., Anitha Saraswathi P., Aarthi M., Jayapriya K., Sunny L.",Deaf mute communication interpreter - A review,2016,International Journal of Applied Engineering Research,11,1,,290,296,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959324506&partnerID=40&md5=d6b5f23e1511834f62454dd04e6b6630,"Department of Energy Saving and Air Protection, Central Mining Institute, Plac Gwark—w 1, Katowice, Poland",0,ZERO_RESULTS,,"Department of Environmental Monitoring, Central Mining Institute, Plac Gwark—w 1, Katowice, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Fakhruddin K.S., Gorduysus M.O., El Batawi H.",Effectiveness of behavioral modification techniques with visual distraction using intrasulcular local anesthesia in hearing disabled children during pulp therapy,2016,European Journal of Dentistry,10,4,,551,555,,,10.4103/1305-7456.195159,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011534570&doi=10.4103%2f1305-7456.195159&partnerID=40&md5=aa2d02ffea79b0367f5452b514b5b531,"TU Wien, Institute of Chemical Technologies and Analytics, Getreidemarkt 9/164-IAC, Vienna, Austria",0,ZERO_RESULTS,,"Applied Spectra, Inc., Fremont, CA, United States",,"Lawrence Berkeley National Laboratory, Environmental Energy Technologies Division, Berkeley, CA, United States",,"Department of Thoracic Surgery, Comprehensive Cancer Center, Medical University of Vienna, Austria",,"MTA-SE Molecular Oncology Research Group, Hungarian Academy of Sciences, Budapest, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Mitrov’c D., Ivanov’c M., Bordini R.H., B?di?a C.","Jason interpreter, enterprise edition",2016,Informatica (Slovenia),40,1,,19,27,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963734680&partnerID=40&md5=f37df8ca16c583144156c188fc16608c,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"DePaolis R.A., Keren-Portnoy T., Vihman M.",Making sense of infant familiarity and novelty responses to words at lexical onset,2016,Frontiers in Psychology,7,MAY,715,,,,1,10.3389/fpsyg.2016.00715,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974661311&doi=10.3389%2ffpsyg.2016.00715&partnerID=40&md5=caaa729ab4787417d8fb019d2d2bd5f8,"Government General Degree College, Manbazar-II, Purulia, West-Bengal, India",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Chmiel A.,Contextualising interpreter training through simulated conferences,2015,Constructing Translation Competence,39,,,159,176,,,10.3726/978-3-653-05760-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966762970&doi=10.3726%2f978-3-653-05760-7&partnerID=40&md5=1fe91217afc6bb9cad6ae214d26250d9,"Faculty of English, Adam Mickiewicz University, al. Niepodleg?os?ci 4, Pozna?, Poland",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Kaindl K.,0,2015,Researching Translation and Interpreting,,,,71,82,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941710035&partnerID=40&md5=e9895d540cfd9c1695a3f00cd62f1117,"School of English for International Business, Guangdong University of Foreign Studies, No. 2 Baiyun Avenue North, Guangzhou, China",0,ZERO_RESULTS,,"School of English, The University of Hong Kong, Run Run Shaw Tower, Pokfulam Road, Pokfulam, Hong Kong, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Plejert C., Antelius E., Yazdanpanah M., Nielsen T.R.",ÔThereÕs a letter called efÕ on Challenges and Repair in Interpreter-Mediated Tests of Cognitive Functioning in Dementia Evaluations: A Case Study,2015,Journal of Cross-Cultural Gerontology,30,2,9262,163,187,,,10.1007/s10823-015-9262-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929996590&doi=10.1007%2fs10823-015-9262-0&partnerID=40&md5=17a54240328927dd38f6cf9f5342590c,"Department of Geography, University of Bergen, PB 7800, Bergen, Norway",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Jimenez Pazmino P.F., Slattery B., Lyons L., Hunt B.",Designing for youth interpreter professional development: A sociotechnologically-framed participatory design approach,2015,Proceedings of IDC 2015: The 14th International Conference on Interaction Design and Children,,,2771840,1,10,,2,10.1145/2771839.2771840,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961943262&doi=10.1145%2f2771839.2771840&partnerID=40&md5=3d5d7eed423adbd13914f5003304543b,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Tryuk M.,On ethics and interpreters,2015,On Ethics and Interpreters,5,,,1,201,,,10.3726/978-3-653-05204-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967144590&doi=10.3726%2f978-3-653-05204-6&partnerID=40&md5=fadfe38c4cfd453397b940c1b100867d,"Center for Dementia Research, Department of Social and Welfare Studies, Linkšping University, Linkšping, Sweden",0,ZERO_RESULTS,,"Department of Culture and Communication, Linkšping University, Linkšping, Sweden",,"Memory Disorders Research Group, Neuroscience Centre, Copenhagen University Hospital Rigshospitalet, Copenhagen, Denmark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Lim L.,Moving from the language lab to the interpreting booth: Student perceptions,2015,Translation and Cross-Cultural Communication Studies in the Asia Pacific,,,,351,368,,,10.1163/9789004299245_022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937140116&doi=10.1163%2f9789004299245_022&partnerID=40&md5=896a9f6aa2bd993792fca638d21355d8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Jiang L.,Coherence establishment in dialogue interpreting,2015,Translation and Cross-Cultural Communication Studies in the Asia Pacific,,,,301,315,,1,10.1163/9789004299245_019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937135521&doi=10.1163%2f9789004299245_019&partnerID=40&md5=1141121ac9a77d4c43d34e03773f18c7,"Graduate Institute of Cross Cultural Studies, Taiwan",0,ZERO_RESULTS,,"Fu Jen Catholic University, Taiwan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Korpal P.,Eye-tracking in translation and interpreting studies: The growing popularity and methodological problems,2015,Accessing Audiovisual Translation,35,,,199,221,,,10.3726/978-3-653-04906-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967102093&doi=10.3726%2f978-3-653-04906-0&partnerID=40&md5=7cca4b178a0635be3739971e31f4a2cf,"Centre for the Enhancement of Teaching and Learning, Faculty of Education, The University of Hong Kong, CPD 1.79, Centennial Campus, Pokfulam, Hong Kong",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Breen J.S.,On-demand American Sign Language interpreting services: Social policy development in the Yukon,2015,Sign Language Studies,15,3,,348,361,,,10.1353/sls.2015.0010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930069364&doi=10.1353%2fsls.2015.0010&partnerID=40&md5=185d6537e19dfe903c7d11128c6fae66,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Errico E., Morelli M.",The listener's perspective: Audience comments attached to a questionnaire on the perception of quality in consecutive interpreting assignments performed by trainees [La palabra a los oyentes: Los comentarios del pœblico en un cuestionario sobre la percepci—n de la calidad de la interpretaci—n consecutiva de estudiantes en pr‡cticas],2015,Monografias de Traduccion e Interpretacion,2015,SpecialIssue2,,281,301,,,10.6035/MonTI.2015.ne2.11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959532061&doi=10.6035%2fMonTI.2015.ne2.11&partnerID=40&md5=bef66b08bcd7dc7e992c25932d68a5aa,"Instituto de Literatura y Ciencias del Lenguaje, Pontificia Universidad Cat—lica de Valpara’so, Av. El Bosque 1290, Vi–a del Mar, Chile",0,ZERO_RESULTS,,"Department of Translation and Interpreting, University of Granada, Spain",,"Department of Experimental Psychology, University of Granada, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Al-Kufaishi A.,A model of conference interpretation,2015,Babel,61,4,,552,572,,,10.1075/babel.61.4.06alk,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959274274&doi=10.1075%2fbabel.61.4.06alk&partnerID=40&md5=ed83bde6104f563a455e1a732e60fdd9,"Flemish Agency for Civic Integration, Brussels, Belgium",0,ZERO_RESULTS,,"Centre for Diversity and Learning, Linguistics Department, Ghent University, Belgium",,"LANG+, Linguistics Department, Ghent University, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
çlvarez A.M.G.,Cognition and perception in the analysis of the meaning of discourse for consecutive interpreting [Cognici—n y percepci—n en el an‡lisis del sentido de los discursos para la interpretaci—n consecutiva],2015,Studien zur Romanischen Sprachwissenschaft und Interkulturellen Kommunikation,103,,,723,741,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945401825&partnerID=40&md5=163798ea81974c9769510549fb97e1c0,"Pacific Eco-Logic, Deeming Road RD1, Russell, New Zealand",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
GarcŽs C.V.,The impact of emotional and psychological factors on public service interpreters: Preliminary studies,2015,Translation and Interpreting,7,3,,90,102,,,10.12807/ti.107203.2015.a07,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948147515&doi=10.12807%2fti.107203.2015.a07&partnerID=40&md5=d6636dba9e75727dfb817ff187d49ad6,"Department of Translation and Communication, Universitat Jaume I, Av. de Vicent Sos Baynat, s/n 12071 Castell— de la Plana, Spain",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Smith T.,Judicial review in an objective legal system,2015,Judicial Review in an Objective Legal System,,,,1,293,,1,10.1017/CBO9781316335246,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953869257&doi=10.1017%2fCBO9781316335246&partnerID=40&md5=a67ba40ecc934de33bfc2d354b2452c9,"The Institute of Mechatronics and Computer Engineering, Technical University of Liberec, Studentsk‡ 2, Liberec, Czech Republic",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Napier J., Major G., Ferrara L., Johnston T.",Medical Signbank as a model for sign language planning? A review of community engagement,2015,Current Issues in Language Planning,16,3,,279,295,,,10.1080/14664208.2014.972536,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940438752&doi=10.1080%2f14664208.2014.972536&partnerID=40&md5=4d53dca95d67187e2ed047c65e45a48a,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
çlvarez C.L.,"Preponderant agent, what is that?",2015,"Revista de Direito, Estado e Telecomunicacoes",7,1,,13,36,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930069909&partnerID=40&md5=278734b79678c014367ca75dc12a48b0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Albl-Mikasa M., Glatz E., Hofer G., Sleptsova M.",Caution and compliance in medical encounters: Non-interpretation of hedges and phatic tokens,2015,Translation and Interpreting,7,3,,76,89,,,10.12807/ti.107203.2015.a06,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948133964&doi=10.12807%2fti.107203.2015.a06&partnerID=40&md5=0bc326b7d8f9b23b2756131a8c74a179,"Tribunal de Justicia de la Uni—n Europea, United States",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Amato A., Mack G.","The ImPLI project, pre-trial interpreting in Italy and the transposition of directive 2010/64/eu",2015,Trans,,19.1,,43,56,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954479619&partnerID=40&md5=5c93a71572831961043644ae1b6dbf45,"Mexican National Researchers System (Level II), Universidad Panamericana, Mexico",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Usadolo S.E., KotzŽ E.",Communicative challenges of interpreting in cross-border languages in South African courtrooms,2015,South African Journal of African Languages,35,1,,57,65,,,10.1080/02572117.2015.1056464,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011878058&doi=10.1080%2f02572117.2015.1056464&partnerID=40&md5=85ee3a3991cf527b519e89b813ccc634,"DIT Forl“ - University of Bologna, United States",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Cheung A.K.F.,Scapegoating the interpreter for listeners' dissatisfaction with their level of understanding: An experimental study,2015,Interpreting,17,1,,46,63,,,10.1075/intp.17.1.03che,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926488134&doi=10.1075%2fintp.17.1.03che&partnerID=40&md5=09eae9f887271aa7fef34ae9ed774cd4,"LabEx ASLAN-ICAR, CNRS, France",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Viljanmaa A.,Two modes of practice in dialogue-interpreter training: Adding live practice in the interpreting booth alongside traditional face-to-face training,2015,Interpreters Newsletter,,20,,217,232,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991660336&partnerID=40&md5=5f49936e2baf1efcf282d2d8a6252b52,"AIDS and Society Research Unit, Centre for Social Science Research, University of Cape Town, 4.29 Leslie Social Science Building, upper campus, Private Bag, Western Cape, South Africa",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Vidovi? M._.,Schrems v data protection commissioner (CASE C-362/14): Empowering national data protection authorities,2015,Croatian Yearbook of European Law and Policy,11,1,,259,275,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955120874&partnerID=40&md5=92eb5dd78a755c5c7ed9b56c8828aa86,"Hong Kong Polytechnic University, Department of Chinese and Bilingual Studies, Hung Hom, Kowloon, Hong Kong",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Bari? S.,The principle of equality in italy: The constitutional law concept in the service of Òfull development of the human personÓ [Na?elo jednakosti u italiji: Ustavnopravni koncept u slu_bi Òpunog razvoja osobnostiÓ],2015,Zbornik Pravnog Fakulteta u Zagrebu,65,1,,87,113,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938910441&partnerID=40&md5=88ebd5ba144aadd7e65c06e6f438f60f,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Ehrlich S., Napier J.","Interpreter education in the digital age: Innovation, access, and change",2015,"Interpreter Education in the Digital Age: Innovation, Access, and Change",,,,1,324,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951285559&partnerID=40&md5=e5a715ed7315755ebc079293a23d2aba,"Department of Nursing, School of Health Sciences, Kansai University of International Studies, Shijimi-Cho, Miki, Japan",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"van der Rijken R.E.A., Bijlsma E., Wilpert J., van Horn J.E., van Geffen W., van Busschbach J.J.",Using Interpreters in Mental Health Care: An Exploration of Multisystemic Therapy Outcomes,2015,Journal of Emotional and Behavioral Disorders,24,2,,92,100,,,10.1177/1063426615592821,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965097636&doi=10.1177%2f1063426615592821&partnerID=40&md5=aa3a64cd7f3b50ea088d3d2b96bbffaf,"Department of Translation Studies, UniversitŠt Graz, Graz, Austria",0,ZERO_RESULTS,,"Department of Translation and Communication, Universitat Jaume I, Castell—, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Sandrelli A.,Becoming an interpreter: The role of computer technology,2015,Monografias de Traduccion e Interpretacion,2015,SpecialIssue2,,111,138,,,10.6035/MonTI.2015.ne2.4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959549284&doi=10.6035%2fMonTI.2015.ne2.4&partnerID=40&md5=1e2708eec299b333391127a8e5ff2808,"Viersprong Institute for Studies on Personality Disorders, Halsteren, Netherlands",0,ZERO_RESULTS,,"4mb, Center for Mind and Behavior, Roosendaal, Netherlands",,"de Waag, Center for Outpatient Forensic Psychiatry, Utrecht, Netherlands",,"MST Netherlands, Zevenbergen, Netherlands",,"Department of Medical Psychology and Psychotherapy, Erasmus Medical Center, Rotterdam, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
